invoice1,invoice2,similarity_score_x,similarity_score_y,label
JP/232401563,1563,0.5824245783006434,,
JP/222301569,1569,0.5817930614384156,,
JP/222301585,1585,0.5624547436122913,,
JP/222301588,1588,0.5598402798219624,,
JP/222301589,1589,0.5568126984898503,,
JP/222301590,1590,0.5747664834859756,,
JP/222301591,1591,0.5740222348830768,,
JP/222301592,1592,0.5819998349955608,,
JP/222301593,1593,0.5855919626403101,,
JP/232401594,1594,0.5697831230971552,,
JP/222301595,1595,0.5808888296193933,,
JP/222301596,1596,0.5716008108541136,,
JP/232401608,608,0.3512227409883055,,
JP/222301618,1618,0.5594161690492575,,
JP/222301619,1619,0.555539074767398,,
JP/222301620,1620,0.5612020160817023,,
JP/222301621,1621,0.5656972027278678,,
JP/222301622,1622,0.5734293938021364,,
JP/232401627,1627,0.5744828112881364,,
JP/232401628,1628,0.5848840279437363,,
JP/222301636,1636,0.5881206818936169,,
JP/222301637,1637,0.5853121840385784,,
JP/222301638,1638,0.5415868321336632,,
JP/222301639,1639,0.5797069877777518,,
JP/222301640,1640,0.5930403638429697,,
JP/222301642,1642,0.5874550484197965,,
JP/232401650,1650,0.5814234539325319,,
JP/222301665,1665,0.5475187215248493,,
JP/222301664,1664,0.5360304261356468,,
JP/222301663,1663,0.5490346688273631,,
JP/222301674,1674,0.5677930631508383,,
JP/222301675,1675,0.5695919946925829,,
JP/222301676,1676,0.6034883739034643,,
JP/222301677,1677,0.5611036245379702,,
JP/222301679,1679,0.5792913863415488,,
JP/232401680,2201680,0.6295164306413047,,
JP/222301681,1681,0.5711946019404028,,
JP/222301687,1687,0.5850897874311591,,
JP/232401688,1688,0.5769089662451226,,
JP/232401693,1693,0.5950223016561744,,
JP/222301694,1694,0.581567345715631,,
JP/232401695,1695,0.5574748534699329,,
JP/222301698,2201698,0.6464072762331989,,
JP/222301701,1701,0.5687625122861807,,
JP/222301703,1703,0.5766517625930393,,
JP/222301706,1706,0.5900077744934729,,
JP/232401707,1707,0.5808166603709007,,
JP/222301708,1708,0.5794162184529628,,
JP/232401710,1710,0.5619003216304763,,
JP/222301720,1720,0.5805343021460512,,
JP/222301721,1721,0.5831664820445965,,
JP/232401722,1722,0.5664731114899053,,
JP/222301723,1723,0.5750703287298102,,
JP/222301724,1724,0.5550903540421905,,
JP/232401725,1725,0.5692927791218662,,
JP/232401726,1726,0.5920324065764454,,
JP/232401729,1729,0.5800880821037298,,
JP/232401731,1731,0.5658510633082416,,
JP/232401738,1738,0.5691687245871443,,
JP/232401742,1742,0.5630909620681591,,
JP/222301745,1745,0.5812359471842394,,
JP/222301746,1746,0.5824104830822162,,
JP/232401750,1750,0.5842409696554978,,
JP/232401754,1754,0.5997737385992914,,
JP/222301759,1759,0.573681425025892,,
JP/222301760,1760,0.5829658465582781,,
JP/222301762,1762,0.5797350965766173,,
JP/222301763,1763,0.5771735534207872,,
JP/232401764,1764,0.5909513928976425,,
JP/232401761,ABI2324761,0.34779523694042647,,
JP/232401775,1775,0.5953107637766623,,
JP/222301778,1778,0.5870062885520173,,
JP/222301779,1779,0.586129563598349,,
JP/222301780,1780,0.5841383519819527,,
JP/222301784,1784,0.5819519555741585,,
JP/222301782,1782,0.5854970038217209,,
JP/222301783,1783,0.5836627484032985,,
JP/222301781,1781,0.5805604063980946,,
JP/222301785,1785,0.572096895541483,,
JP/222301786,1786,0.5706814045400854,,
JP/222301798,1798,0.59369322557403,,
JP/222301801,1801,0.5700248050910176,,
JP/222301807,1807,0.5369715551328237,,
JP/232401817,1817,0.521372678348562,,
JP/232401827,1827,0.5509464304758802,,
JP/232401828,1828,0.5597478178328266,,
JP/222301829,1829,0.5417841331002741,,
JP/232401836,1836,0.5509818132361397,,
JP/232401837,1837,0.5236947426269716,,
JP/222301841,1841,0.55698130062202,,
JP/222301842,1842,0.5611432738134412,,
JP/232401843,1843,0.5563189649503539,,
JP/222301844,1844,0.5549452798003087,,
JP/222301846,1846,0.5450899661160218,,
JP/222301847,1847,0.5634131142699416,,
JP/232401855,1855,0.5678866872815957,,
JP/232401858,1858,0.5550612278527247,,
JP/222301865,1865,0.5558287260154421,,
JP/222301869,1869,0.5452379876515323,,
JP/222301870,1870,0.5667001346549054,,
JP/232401877,1877,0.5609748921262342,,
JP/222301878,1878,0.5496753071361512,,
JP/222301879,1879,0.5723501489655705,,
JP/222301880,1880,0.5580999898838745,,
JP/222301881,1881,0.5793664926772839,,
JP/222301882,1882,0.5801690956813099,,
JP/222301888,1888,0.5782176167635624,,
JP/222301889,1889,0.553506971773548,,
JP/232401890,1890,0.5618639960124008,,
JP/222301898,1898,0.5294825099622559,,
JP/222301899,1899,0.5501566066740134,,
JP/222301907,1907,0.5650706833496247,,
JP/222301909,1909,0.5505051983407723,,
JP/222301910,1910,0.5352725954654175,,
JP/222301911,1911,0.5686578620858879,,
JP/232401913,1913,0.571499829038647,,
JP/222301916,1916,0.5564213190853804,,
JP/222301917,1917,0.5653585524287099,,
JP/222301922,1922,0.5782277987731337,,
JP/232401923,1923,0.5599781460974501,,
JP/232401924,1924,0.5908105936110163,,
JP/232401929,1929,0.5976456979671025,,
JP/222301930,1930,0.5626351812735396,,
JP/222301931,1931,0.5635064389841081,,
JP/222301933,1933,0.5597691482850253,,
JP/222301934,1934,0.5756988645169742,,
JP/222301935,1935,0.581768091711545,,
JP/222301936,1936,0.5851180399580095,,
JP/222301937,1937,0.5771366875933355,,
JP/222301939,1939,0.5578751495686807,,
JP/222301940,1940,0.5721767306536817,,
JP/222301941,1941,0.5620023178465365,,
JP/222301943,1943,0.5449188526076535,,
JP/232401951,1951,0.5688159711899257,,
JP/232401952,2201952,0.6220152532152945,,
JP/232401961,2201961,0.6179106099946222,,
JP/232401962,2201962,0.6012507040397069,,
JP/232401963,2201963,0.6223943030667474,,
JP/222301965,1965,0.5891561961391146,,
JP/222301966,1966,0.5741800877838179,,
JP/222301982,2231982,0.5276785240906334,,
JP/222301968,1968,0.5873353120683615,,
JP/232401970,1970,0.5716706258884443,,
JP/232401989,1989,0.5793726060162954,,
JP/222301990,1990,0.5706180434195042,,
JP/222301991,1991,0.5702926466169381,,
JP/232401992,1992,0.5628778745102327,,
JP/232401993,1993,0.5730418146928999,,
JP/222301998,1998,0.5555468656136541,,
JP/222301999,1999,0.591147601246156,,
JP/222302000,2000,0.49121626527596396,,
JP/232402002,2002,0.5132529184198363,,
JP/232402017,2017,0.4785172949165071,,
JP/222302018,2202018,0.5894598417566436,,
JP/222302019,2202019,0.5880811682055022,,
JP/222302033,2033,0.4859938114593686,,
JP/232402037,2037,0.5360558246186156,,
JP/222302039,2039,0.5282990036204058,,
JP/222302040,2040,0.47055261221644523,,
JP/222302042,2042,0.5213760025973657,,
JP/232402047,2047,0.47782035361239505,,
JP/222302059,2059,0.5136758455642455,,
JP/222302061,2061,0.4919877442016076,,
JP/222302062,2062,0.4916764304157297,,
JP/222302064,2064,0.5047820025459029,,
JP/222302065,2065,0.5055322893276709,,
JP/232402069,2069,0.5198884384595968,,
JP/222302072,2072,0.5122973483476119,,
JP/222302073,2073,0.546645190395447,,
JP/232402077,2077,0.5279689219090894,,
JP/222302078,2078,0.5009875766707796,,
JP/222302079,2079,0.521405278849909,,
JP/222302080,2080,0.5480189624439863,,
JP/232402081,2081,0.5373345091067432,,
JP/222302082,2082,0.5438472100581256,,
JP/222302083,2083,0.5466851687685533,,
JP/232402085,2085,0.5396671823045753,,
JP/232402090,2090,0.4788614632450754,,
JP/232402096,2096,0.5109610775130242,,
JP/232402097,2097,0.5308642731064914,,
JP/232402098,2098,0.535338895459116,,
JP/222302108,2108,0.5291609546303344,,
JP/222302109,2109,0.5223821426861791,,
JP/222302110,2110,0.5308778181241434,,
JP/222302111,2111,0.5601141430586692,,
JP/222302122,2122,0.48852212134839196,,
JP/222302123,2123,0.4932067459198013,,
JP/232402129,2129,0.5227659457083637,,
JP/222302130,2130,0.524852157951006,,
JP/232402135,2202135,0.5929167656623094,,
JP/232402141,2141,0.5294183668620316,,
JP/222302147,2202147,0.6144062398130085,,
JP/222302152,2152,0.4884432653944625,,
JP/222302146,2202146,0.611862158049964,,
JP/222302153,2153,0.4932344462205432,,
JP/222302161,2161,0.5450899741543763,,
JP/222302162,2162,0.5406195717309115,,
JP/222302163,2163,0.5321829605481968,,
JP/232402165,2165,0.5239481923050824,,
JP/222302166,2166,0.49395417950772386,,
JP/222302167,2202167,0.599600178681066,,
JP/232402168,2168,0.5463738465375596,,
JP/232402170,2202170,0.6205368630713012,,
JP/222302174,2202174,0.6152475832460048,,
JP/232402176,2202176,0.6184767799475771,,
JP/232402177,2177,0.5643067953563108,,
JP/222302178,2202178,0.6281887895941092,,
JP/222302179,2202179,0.6235575559354511,,
JP/222302182,2202182,0.6118278456575557,,
JP/232402183,2202183,0.6018857132256283,,
JP/222302184,2184,0.5271481890883623,,
JP/222302185,2202185,0.6188392922125094,,
JP/222302187,2187,0.5067183300428283,,
JP/222302188,2202188,0.6036256293069856,,
JP/222302189,2202189,0.5837745188406913,,
JP/222302196,2196,0.5192241831293652,,
JP/222302206,2206,0.49694765459814544,,
JP/222302207,2202207,0.5850966516369244,,
JP/232402217,ABB2402217,0.6170429087003902,,
JP/232402242,2242,0.5315425799770023,,
JP/232402243,2243,0.5314470894736273,,
JP/232402244,2244,0.5266841449881099,,
JP/222302246,2246,0.5481156638219205,,
JP/232402248,2248,0.5084338315983745,,
JP/222302254,2254,0.5581740631713751,,
JP/222302255,2255,0.5350480945807604,,
JP/222302256,2256,0.5574092131928199,,
JP/232402257,2257,0.508269705542384,,
JP/232402264,2264,0.5403326992395233,,
JP/222302265,2265,0.5499699966271355,,
JP/222302267,2267,0.5448399492495964,,
JP/222302268,2268,0.5379662597627951,,
JP/222302286,2286,0.5481450117855095,,
JP/222302287,2287,0.5328846720240468,,
JP/222302290,2290,0.5287778149358098,,
JP/222302294,2294,0.5477154467778625,,
JP/222302293,2293,0.5541482474629182,,
JP/222302292,2292,0.5194422683478862,,
JP/232402303,2303,0.46403302947244196,,
JP/222302311,2311,0.5120557272811675,,
JP/222302314,2314,0.4736175740598949,,
JP/222302315,2315,0.5195403385931876,,
JP/222302317,2317,0.4976331053611233,,
JP/232402320,2320,0.44571199508590614,,
JP/222302325,2325,0.4015731374776611,,
JP/222302326,2326,0.41594433886649257,,
JP/222302327,2327,0.4425033908283564,,
JP/222302328,2328,0.4387476112389266,,
JP/222302330,2330,0.4842978452085786,,
JP/222302338,2338,0.53778209273222,,
JP/222302339,2339,0.48159656480293794,,
JP/222302343,2343,0.5240749700397304,,
JP/222302344,2344,0.5226219003586536,,
JP/222302345,2345,0.5216322847493944,,
JP/222302346,2346,0.5455362964782956,,
JP/232402358,2358,0.5413184556283895,,
JP/222302361,2361,0.5512142690582245,,
JP/222302362,2362,0.5536333173036555,,
JP/222302368,2368,0.5629080740274645,,
JP/222302369,2369,0.5526005842215113,,
JP/222302370,2370,0.5400892665838453,,
JP/222302371,2371,0.5442151322947353,,
JP/222302372,2372,0.5461336312229389,,
JP/232402376,2376,0.549705350130964,,
JP/232402385,2385,0.5474344465297047,,
JP/222302389,2389,0.543248184695029,,
JP/232402398,2398,0.5241970385552235,,
JP/222302402,2402,0.4723923455241419,,
JP/222302401,2401,0.4445958184344839,,
JP/222302403,2403,0.5041318893878063,,
JP/232402405,2405,0.5571868560269114,,
JP/232402406,2406,0.5437615440023131,,
JP/232402409,2409,0.5374851913944106,,
JP/222302411,2411,0.5455744184092843,,
JP/232402413,2413,0.5577476726566445,,
JP/222302414,2414,0.5266399604417807,,
JP/222302415,2415,0.522758479489047,,
JP/222302417,2417,0.5593479073504921,,
JP/222302418,2418,0.5483581807909865,,
JP/222302420,2420,0.5151987512277939,,
JP/222302421,2421,0.523965498112267,,
JP/232402422,2422,0.5270834271723565,,
JP/222302437,2437,0.5360659137196868,,
JP/232402445,2445,0.5145744027238819,,
JP/232402446,2446,0.5220920629779019,,
JP/222302448,2448,0.5072124574448466,,
JP/222302449,2449,0.5108546218558472,,
JP/222302456,2456,0.5016416221576514,,
JP/232402458,2458,0.5118688489787906,,
JP/222302461,2461,0.5038242504395697,,
JP/232402466,2466,0.5128332745474228,,
JP/222302468,2468,0.5076583377299642,,
JP/222302469,2469,0.5063560949198316,,
JP/222302470,2470,0.48979499363443485,,
JP/222302481,2481,0.493518742915983,,
JP/2222302487,2487,0.46029996144589225,,
JP/222302488,2488,0.48308009105922234,,
JP/222302489,2489,0.47687970139207614,,
JP/222302496,2496,0.49795890012213817,,
JP/222302497,2497,0.4925205623564589,,
JP/222302501,2501,0.48681105030370786,,
JP/222302502,2502,0.5062085094331424,,
JP/222302503,2503,0.5039711685455218,,
JP/222302504,2504,0.4971055723356639,,
JP/222302505,2505,0.49691617298968893,,
JP/222302506,2506,0.5027670909225692,,
JP/222302520,2520,0.4969229499948333,,
JP/222302533,2533,0.5204851251520926,,
JP/222302534,2534,0.5449589666381645,,
JP/222302535,2535,0.5464058409919,,
JP/222302542,2542,0.5204179177982622,,
JP/222302543,2543,0.5221084372396592,,
JP/222302549,2549,0.5164203783353531,,
JP/222302550,2550,0.517361983491647,,
JP/222302558,2558,0.5256092068950418,,
JP/222302559,2559,0.5253260240223332,,
JP/222302560,2560,0.5374708323109214,,
JP/222302561,2561,0.542647146483833,,
JP/222302567,2567,0.5315404035443043,,
JP/222302569,2569,0.5408892949836746,,
JP/222302570,2570,0.5434752079252733,,
JP/222302571,2571,0.5325247083057897,,
JP/222302572,2572,0.5413975716366889,,
JP/222302574,2574,0.5302269850433619,,
JP/222302578,2578,0.5318780599023982,,
JP/222302586,2586,0.4817915140900771,,
JP/222302587,2587,0.48486823058661643,,
JP/222302596,2596,0.5065307153690267,,
JP/222302595,2595,0.5096458157190568,,
JP/222302597,2597,0.514185838277124,,
JP/222302604,2604,0.5609285581645796,,
JP/222302605,2605,0.5575081560671296,,
JP/222302607,2607,0.5576522830794242,,
JP/222302608,2608,0.5628560351422326,,
JP/222302614,2614,0.49942882919780834,,
JP/222302615,2615,0.5142870048593243,,
JP/222302621,2621,0.49707426087270906,,
JP/222302622,2622,0.5057779424366557,,
JP/222302623,2623,0.49506705266792705,,
JP/222302624,2624,0.49259195040267534,,
JP/222302627,2627,0.5145967694838279,,
JP/222302645,2645,0.4848548339251322,,
JP/222302646,2646,0.4899406369691195,,
JP/222302648,2648,0.4974254912213121,,
JP/222302649,2649,0.5068082928738281,,
JP/222302650,2650,0.5193359467647134,,
JP/222302658,2658,0.550585278526163,,
JP/222302660,2660,0.5567007093098393,,
JP/222302664,2664,0.5361227631935715,,
JP/222302678,2678,0.5184205144733409,,
JP/222302679,2679,0.5129590994165267,,
JP/222302680,2680,0.5251790935199747,,
JP/222302681,2681,0.5253466488884914,,
JP/222302683,2683,0.5328231396699855,,
JP/222302684,2684,0.5402815717394832,,
JP/222302686,2686,0.5646166335970588,,
JP/222302695,2695,0.5299186379751093,,
JP/222302694,2694,0.5361361311554307,,
JP/222302696,2696,0.548087185737485,,
JP/222302697,2697,0.558603435382165,,
JP/222302712,2712,0.5071337159019682,,
JP/222302714,2714,0.5005023564271148,,
JP/222302715,2715,0.5215191965426277,,
JP/222302716,2716,0.5050653878237042,,
JP/222302717,2717,0.5156248587257034,,
JP/222302718,2718,0.5001398460432538,,
JP/222302719,2719,0.5166719446828745,,
JP/222302722,2722,0.5280807532137897,,
JP/222302733,2202733,0.6568470500780383,,
JP/222302754,2754,0.5451980177142192,,
JP/222302755,2755,0.5290413213669128,,
JP/222302756,2756,0.5199964336006367,,
JP/222302757,2757,0.5358314988482585,,
JP/222302759,2759,0.5143632902321748,,
JP/222302772,2772,0.5584305530750897,,
JP/222302776,2776,0.5534770954463608,,
JP/222302777,2777,0.587004665635098,,
JP/222302778,2778,0.5562130192722282,,
JP/222302780,2780,0.5588877740798629,,
JP/222302781,2781,0.5552824414478065,,
JP/222302782,2782,0.5602577304526424,,
JP/222302803,2803,0.5590180544318885,,
JP/222302808,2808,0.5539725570020301,,
JP/222302819,2819,0.5202278843888051,,
JP/222302832,2832,0.5457699437028594,,
JP/222302833,2833,0.5475702647619664,,
JP/222302834,2834,0.5396939670722999,,
JP/222302835,2835,0.5382066880155072,,
JP/222302836,2836,0.5358566983814966,,
JP/222302837,2837,0.5170160171996167,,
JP/222302838,2838,0.530349656986134,,
JP/222302870,2202870,0.6413194998121567,,
JP/222302871,2871,0.5413553782620492,,
JP/222302872,2872,0.5398233762132439,,
JP/222302873,2873,0.5480464931958535,,
JP/222302874,2874,0.549023209124733,,
JP/222302877,2877,0.5379886547845159,,
JP/222302878,2878,0.541755185006337,,
JP/222302879,2879,0.553656825151849,,
JP/222302902,2902,0.5305628671588377,,
JP/222302908,2908,0.5266806373908799,,
JP/222302909,2909,0.527607138342267,,
JP/222302910,2910,0.5230890518703976,,
JP/222302920,2920,0.5331859691056063,,
JP/222302921,2921,0.5157920837146054,,
171850011,001718150011,0.5441487117009669,,
2014190219,2219021,0.4371575799833721,,
18/301/B0/2310,18/301/BO/2310,0.6823663399736922,,
18/301/B01/2311,18/301/BO/2311,0.6817871729814831,,
18/301/B01/2351,18/301/BO/2351,0.6959396181714015,,
19/303/B0/964,19/303/BO/964,0.6661587040692624,,
19/406/B0/115,19/406/BO/115,0.6744568931831766,,
19/406/B0/171,19/406/BO/171,0.6626989554926156,,
19/4061BO/175,19/406/BO/175,0.6702308471304482,,
2021-22/K/1238,2022-23/K/1238,0.6563481127016563,,
2021-22/K/1337,2022-23/K/1337,0.6524814563318438,,
-,-,1.0000000000000002,,
JISL/2013/40,JISL/2013/040,0.6676994411309176,,
JISL/2014/313,JISL/2014/307,0.7216969879588475,,
OMPL/5/20-21,OMPL/005/2020-21,0.5929639503731223,,
OMPL/057/20-21/S,OMPL/057/2020-21,0.7966306939285157,,
OMPL/107/19-20,OMPL/103/19-20,0.6911543804302239,,
OMPL/121/19-20,OMPL/121/18-19,0.6681112913265759,,
14,14,1.0,,
23,23,1.0,,
129,129,1.0,,
132,132,1.0000000000000004,,
144,144,1.0000000000000002,,
256,256,1.0000000000000002,,
295,295,1.0000000000000002,,
296,296,1.0,,
301,301,1.0,,
399,399,1.0,,
403,403,1.0,,
455,455,1.0000000000000002,,
465,465,1.0,,
466,466,1.0000000000000002,,
467,467,1.0,,
492,492,1.0,,
493,493,1.0,,
525,525,1.0000000000000002,,
558,558,1.0000000000000002,,
559,559,1.0,,
560,560,1.0,,
602,602,1.0,,
603,603,1.0,,
604,604,1.0000000000000002,,
614,614,1.0000000000000002,,
628,628,1.0,,
675,675,1.0000000000000002,,
746,746,1.0,,
788,788,1.0,,
812,812,1.0,,
813,813,1.0000000000000002,,
858,858,1.0000000000000002,,
864,864,1.0000000000000002,,
876,876,1.0000000000000002,,
936,936,1.0,,
972,972,1.0,,
992,992,1.0000000000000004,,
999,999,1.0,,
1002,1002,1.0,,
1004,1004,1.0,,
1011,1011,1.0000000000000002,,
1066,1066,1.0,,
1072,1072,1.0000000000000002,,
1097,1097,1.0,,
1122,1122,1.0000000000000002,,
1132,1132,1.0000000000000002,,
1185,1185,1.0000000000000002,,
1189,1189,1.0,,
1197,1197,1.0,,
1230,1230,1.0000000000000002,,
1234,1234,1.0000000000000002,,
1273,1273,1.0,,
1275,1275,1.0,,
1279,1279,1.0,,
1330,1330,1.0000000000000002,,
1426,1426,1.0,,
1455,1455,1.0,,
1489,1489,1.0,,
1501,1501,1.0000000000000002,,
1502,1502,1.0000000000000002,,
1525,1525,1.0000000000000002,,
1572,1572,1.0000000000000004,,
1598,1598,1.0000000000000002,,
1690,1690,1.0,,
1702,1702,1.0,,
1709,1709,1.0,,
1715,1715,1.0,,
1751,1751,1.0,,
1755,1755,1.0,,
1849,1849,1.0,,
1876,1876,1.0000000000000002,,
1973,1973,1.0000000000000002,,
2066,2066,1.0000000000000002,,
1101000308,1101000308,0.9999999999999999,,
1101000372,1101000372,1.0000000000000002,,
1101000408,1101000408,1.0,,
1101000409,1101000409,1.0000000000000002,,
1106000086,1106000086,1.0,,
1106003748,1106003748,1.0000000000000002,,
1106003762,1106003762,1.0,,
1107002924,1107002924,1.0000000000000002,,
1107003104,1107003104,1.0000000000000002,,
1107003489,1107003489,1.0000000000000002,,
1108001522,1108001522,1.0,,
1108001636,1108001636,1.0000000000000002,,
1109000123,1109000123,1.0,,
1109004295,1109004295,1.0000000000000002,,
