Match ID,Data Set 1,Data Set 2,Status,label,y_pred,y_pred_label
502,JP/232400700,700,Partial Matched,1,1,Partial Match
503,JP/232400701,701,Partial Matched,1,1,Partial Match
504,JP/222300701,701,Partial Matched,1,1,Partial Match
505,JP/222300702,702,Partial Matched,1,1,Partial Match
506,JP/232400703,703,Partial Matched,1,1,Partial Match
507,JP/222300703,703,Partial Matched,1,1,Partial Match
508,JP/232400707,707,Partial Matched,1,1,Partial Match
509,JP/222300707,707,Partial Matched,1,1,Partial Match
510,JP/222300708,708,Partial Matched,1,1,Partial Match
511,JP/232400709,709,Partial Matched,1,1,Partial Match
512,JP/222300709,709,Partial Matched,1,1,Partial Match
513,JP/222300710,710,Partial Matched,1,1,Partial Match
514,710,710,Exact Matched,2,2,Exact Match
515,JP/222300711,711,Partial Matched,1,1,Partial Match
516,JP/222300712,712,Partial Matched,1,1,Partial Match
517,JP/232400713,713,Partial Matched,1,1,Partial Match
518,JP/222300714,714,Partial Matched,1,1,Partial Match
519,JP/232400714,714,Partial Matched,1,1,Partial Match
520,JP/232400715,715,Partial Matched,1,1,Partial Match
521,JP/222300715,715,Partial Matched,1,1,Partial Match
522,JP/232400716,716,Partial Matched,1,1,Partial Match
523,JP/222300717,716,Partial Matched,1,1,Partial Match
524,JP/232400717,717,Partial Matched,1,1,Partial Match
525,JP/222300716,717,Partial Matched,1,1,Partial Match
526,JP/232400718,718,Partial Matched,1,1,Partial Match
527,JP/232400724,724,Partial Matched,1,1,Partial Match
528,JP/232400731,731,Partial Matched,1,1,Partial Match
529,731,731,Exact Matched,2,2,Exact Match
530,JP/232400732,732,Partial Matched,1,1,Partial Match
531,JP/232400737,737,Partial Matched,1,1,Partial Match
532,JP/232400738,738,Partial Matched,1,1,Partial Match
533,JP/222300742,742,Partial Matched,1,1,Partial Match
534,JP/222300743,743,Partial Matched,1,1,Partial Match
535,JP/232400743,743,Partial Matched,1,1,Partial Match
536,JP/222301744,744,Partial Matched,1,1,Partial Match
537,JP/222300744,744,Partial Matched,1,1,Partial Match
538,746,746,Exact Matched,2,2,Exact Match
539,JP/222300749,749,Partial Matched,1,1,Partial Match
540,JP/232400750,750,Partial Matched,1,1,Partial Match
541,JP/232400751,751,Partial Matched,1,1,Partial Match
542,751,751,Exact Matched,2,2,Exact Match
543,JP/222300753,753,Partial Matched,1,1,Partial Match
544,JP/232400756,756,Partial Matched,1,1,Partial Match
545,JP/232400763,763,Partial Matched,1,1,Partial Match
546,JP/222300765,765,Partial Matched,1,1,Partial Match
547,JP/222300766,766,Partial Matched,1,1,Partial Match
548,JP/232400767,767,Partial Matched,1,1,Partial Match
549,JP/222300767,767,Partial Matched,1,1,Partial Match
550,JP/222300768,768,Partial Matched,1,1,Partial Match
551,JP/222300769,769,Partial Matched,1,1,Partial Match
552,JP/222300770,770,Partial Matched,1,1,Partial Match
553,JP/222300771,771,Partial Matched,1,1,Partial Match
554,JP/232400774,774,Partial Matched,1,1,Partial Match
555,JP/232400775,775,Partial Matched,1,1,Partial Match
556,JP/232400776,776,Partial Matched,1,1,Partial Match
557,JP/222300776,776,Partial Matched,1,1,Partial Match
558,JP/232400777,777,Partial Matched,1,1,Partial Match
559,JP/222300777,777,Partial Matched,1,1,Partial Match
560,JP/232400778,778,Partial Matched,1,1,Partial Match
561,JP/222300778,778,Partial Matched,1,1,Partial Match
562,JP/232400779,779,Partial Matched,1,1,Partial Match
563,JP/222300779,779,Partial Matched,1,1,Partial Match
564,JP/232400782,782,Partial Matched,1,1,Partial Match
565,JP/232400783,783,Partial Matched,1,1,Partial Match
566,JP/232400784,784,Partial Matched,1,1,Partial Match
567,JP/232400787,787,Partial Matched,1,1,Partial Match
568,788,788,Exact Matched,2,2,Exact Match
569,JP/232400793,793,Partial Matched,1,1,Partial Match
570,JP/222300794,794,Partial Matched,1,1,Partial Match
571,JP/222300797,797,Partial Matched,1,1,Partial Match
572,JP/222300799,799,Partial Matched,1,1,Partial Match
573,JP/222300800,800,Partial Matched,1,1,Partial Match
574,JP/222300801,801,Partial Matched,1,1,Partial Match
575,JP/232400803,803,Partial Matched,1,1,Partial Match
576,812,812,Exact Matched,2,2,Exact Match
577,813,813,Exact Matched,2,2,Exact Match
578,JP/232400814,814,Partial Matched,1,1,Partial Match
579,JP/232400815,815,Partial Matched,1,1,Partial Match
580,JP/232400817,817,Partial Matched,1,1,Partial Match
581,JP/232400818,818,Partial Matched,1,1,Partial Match
582,JP/222300818,818,Partial Matched,1,1,Partial Match
583,JP/222300819,819,Partial Matched,1,1,Partial Match
584,JP/222300820,820,Partial Matched,1,1,Partial Match
585,JP/232400824,824,Partial Matched,1,1,Partial Match
586,JP/232400826,826,Partial Matched,1,1,Partial Match
587,JP/222300826,826,Partial Matched,1,1,Partial Match
588,JP/222300827,827,Partial Matched,1,1,Partial Match
589,JP/222300829,829,Partial Matched,1,1,Partial Match
590,JP/232400829,829,Partial Matched,1,1,Partial Match
591,JP/232400830,830,Partial Matched,1,1,Partial Match
592,JP/232400835,835,Partial Matched,1,1,Partial Match
593,JP/232400838,838,Partial Matched,1,1,Partial Match
594,JP/232400841,841,Partial Matched,1,1,Partial Match
595,841,841,Exact Matched,2,1,Partial Match
596,JP/232400842,842,Partial Matched,1,1,Partial Match
597,JP/232400843,843,Partial Matched,1,1,Partial Match
598,JP/232400844,844,Partial Matched,1,1,Partial Match
599,JP/232400845,845,Partial Matched,1,1,Partial Match
600,858,858,Exact Matched,2,2,Exact Match
601,JP/222300859,859,Partial Matched,1,1,Partial Match
602,JP/222300860,860,Partial Matched,1,1,Partial Match
603,JP/232400861,861,Partial Matched,1,1,Partial Match
604,JP/222300861,861,Partial Matched,1,1,Partial Match
605,JP/232400862,862,Partial Matched,1,1,Partial Match
606,JP/222300862,862,Partial Matched,1,1,Partial Match
607,JP/222300863,863,Partial Matched,1,1,Partial Match
608,864,864,Exact Matched,2,2,Exact Match
609,JP/222300871,871,Partial Matched,1,1,Partial Match
610,JP/232400872,872,Partial Matched,1,1,Partial Match
611,JP/222300872,872,Partial Matched,1,1,Partial Match
612,JP/232400873,873,Partial Matched,1,1,Partial Match
613,JP/222300873,873,Partial Matched,1,1,Partial Match
614,JP/232400874,874,Partial Matched,1,1,Partial Match
615,JP/222300874,874,Partial Matched,1,1,Partial Match
616,JP/232400875,875,Partial Matched,1,1,Partial Match
617,876,876,Exact Matched,2,2,Exact Match
618,JP/222300883,883,Partial Matched,1,1,Partial Match
619,JP/222300884,884,Partial Matched,1,1,Partial Match
620,JP/232400891,891,Partial Matched,1,1,Partial Match
621,JP/222300891,891,Partial Matched,1,1,Partial Match
622,JP/222300892,892,Partial Matched,1,1,Partial Match
623,JP/232400892,892,Partial Matched,1,1,Partial Match
624,JP/222300893,893,Partial Matched,1,1,Partial Match
625,JP/222300894,894,Partial Matched,1,1,Partial Match
626,JP/232400896,896,Partial Matched,1,1,Partial Match
627,JP/222300897,897,Partial Matched,1,1,Partial Match
628,JP/222300898,898,Partial Matched,1,1,Partial Match
629,JP/232400899,899,Partial Matched,1,1,Partial Match
630,JP/222300901,901,Partial Matched,1,1,Partial Match
631,JP/222300902,902,Partial Matched,1,1,Partial Match
632,JP/222300904,904,Partial Matched,1,1,Partial Match
633,JP/232400907,907,Partial Matched,1,1,Partial Match
634,JP/232400908,908,Partial Matched,1,1,Partial Match
635,JP/232400909,909,Partial Matched,1,1,Partial Match
636,JP/232400914,914,Partial Matched,1,1,Partial Match
637,JP/232400917,917,Partial Matched,1,1,Partial Match
638,JP/232400918,918,Partial Matched,1,1,Partial Match
639,JP/232400919,919,Partial Matched,1,1,Partial Match
640,JP/232400921,921,Partial Matched,1,1,Partial Match
641,JP/222300921,921,Partial Matched,1,1,Partial Match
642,JP/232400922,922,Partial Matched,1,1,Partial Match
643,JP/222300922,922,Partial Matched,1,1,Partial Match
644,JP/222300923,923,Partial Matched,1,1,Partial Match
645,JP/222300925,925,Partial Matched,1,1,Partial Match
646,JP/222300926,926,Partial Matched,1,1,Partial Match
647,JP/232400927,927,Partial Matched,1,1,Partial Match
648,JP/222300927,927,Partial Matched,1,1,Partial Match
649,JP/222300928,928,Partial Matched,1,1,Partial Match
650,JP/222300929,929,Partial Matched,1,1,Partial Match
651,JP/222300930,930,Partial Matched,1,1,Partial Match
652,936,936,Exact Matched,2,2,Exact Match
653,0937/23-24,0937,Partial Matched,1,1,Partial Match
654,JP/232400938,938,Partial Matched,1,1,Partial Match
655,0938/23-24,0938,Partial Matched,1,1,Partial Match
656,JP/232400939,939,Partial Matched,1,1,Partial Match
657,0939/23-24,0939,Partial Matched,1,1,Partial Match
658,JP/232400945,945,Partial Matched,1,1,Partial Match
659,JP/222300948,948,Partial Matched,1,1,Partial Match
660,JP/232400951,951,Partial Matched,1,1,Partial Match
661,0951/23-24,0951,Partial Matched,1,1,Partial Match
662,JP/222300953,953,Partial Matched,1,1,Partial Match
663,JP/222300958,958,Partial Matched,1,1,Partial Match
664,JP/222300960,960,Partial Matched,1,1,Partial Match
665,JP/222300961,961,Partial Matched,1,1,Partial Match
666,JP/222300962,962,Partial Matched,1,1,Partial Match
667,JP/232400963,963,Partial Matched,1,1,Partial Match
668,JP/222300963,963,Partial Matched,1,1,Partial Match
669,JP/222300964,964,Partial Matched,1,1,Partial Match
670,965,965,Exact Matched,2,2,Exact Match
671,JP/232400981,967,Partial Matched,1,1,Partial Match
672,JP/232400967,967,Partial Matched,1,1,Partial Match
673,JP/222300969,969,Partial Matched,1,1,Partial Match
674,JP/222300970,970,Partial Matched,1,1,Partial Match
675,972,972,Exact Matched,2,2,Exact Match
676,JP/222300977,977,Partial Matched,1,1,Partial Match
677,JP/232400982,982,Partial Matched,1,1,Partial Match
678,JP/222300986,986,Partial Matched,1,1,Partial Match
679,JP/222300988,988,Partial Matched,1,1,Partial Match
680,992,992,Exact Matched,2,2,Exact Match
681,JP/232400993,993,Partial Matched,1,1,Partial Match
682,JP/222300993,993,Partial Matched,1,1,Partial Match
683,JP/222300994,994,Partial Matched,1,1,Partial Match
684,JP/222300995,995,Partial Matched,1,1,Partial Match
685,JP/222300996,996,Partial Matched,1,1,Partial Match
686,JP/222300997,997,Partial Matched,1,1,Partial Match
687,JP/222300998,998,Partial Matched,1,1,Partial Match
688,999,999,Exact Matched,2,2,Exact Match
689,1002,1002,Exact Matched,2,2,Exact Match
690,1004,1004,Exact Matched,2,2,Exact Match
691,JP/232401005,1005,Partial Matched,1,1,Partial Match
692,JP/232401006,1006,Partial Matched,1,1,Partial Match
693,JP/232401007,1007,Partial Matched,1,1,Partial Match
694,JP/232401008,1008,Partial Matched,1,1,Partial Match
695,JP/232401010,1010,Partial Matched,1,1,Partial Match
696,1011,1011,Exact Matched,2,2,Exact Match
697,JP/232401014,1014,Partial Matched,1,1,Partial Match
698,JP/232401019,1019,Partial Matched,1,1,Partial Match
699,JP/222301023,1023,Partial Matched,1,1,Partial Match
700,JP/232401023,1023,Partial Matched,1,1,Partial Match
701,JP/222301024,1024,Partial Matched,1,1,Partial Match
702,JP/222301025,1025,Partial Matched,1,1,Partial Match
703,JP/222301026,1026,Partial Matched,1,1,Partial Match
704,JP/232401033,1033,Partial Matched,1,1,Partial Match
705,JP/232401034,1034,Partial Matched,1,1,Partial Match
706,JP/232401035,1035,Partial Matched,1,1,Partial Match
707,JP/222301035,1035,Partial Matched,1,1,Partial Match
708,JP/232401036,1036,Partial Matched,1,1,Partial Match
709,JP/222301036,1036,Partial Matched,1,1,Partial Match
710,JP/232401037,1037,Partial Matched,1,1,Partial Match
711,JP/232401038,1038,Partial Matched,1,1,Partial Match
712,JP/232401039,1039,Partial Matched,1,1,Partial Match
713,JP/222301039,1039,Partial Matched,1,1,Partial Match
714,JP/222301040,1040,Partial Matched,1,1,Partial Match
715,JP/232401042,1042,Partial Matched,1,1,Partial Match
716,JP/232401043,1043,Partial Matched,1,1,Partial Match
717,JP/232401041,1043,Partial Matched,1,1,Partial Match
718,JP/232401044,1044,Partial Matched,1,1,Partial Match
719,JP/232401045,1045,Partial Matched,1,1,Partial Match
720,JP/232401046,1046,Partial Matched,1,1,Partial Match
721,JP/232401047,1047,Partial Matched,1,1,Partial Match
722,JP/232401048,1048,Partial Matched,1,1,Partial Match
723,JP/222301058,1058,Partial Matched,1,1,Partial Match
724,JP/232401058,1058,Partial Matched,1,1,Partial Match
725,JP/222301059,1059,Partial Matched,1,1,Partial Match
726,JP/232401059,1059,Partial Matched,1,1,Partial Match
727,JP/222301062,1062,Partial Matched,1,1,Partial Match
728,1065,1065,Exact Matched,2,2,Exact Match
729,1066,1066,Exact Matched,2,2,Exact Match
730,JP/222301067,1067,Partial Matched,1,1,Partial Match
731,1072,1072,Exact Matched,2,2,Exact Match
732,JP/232401079,1079,Partial Matched,1,1,Partial Match
733,JP/232401081,1081,Partial Matched,1,1,Partial Match
734,JP/222301081,1081,Partial Matched,1,1,Partial Match
735,JP/222301082,1082,Partial Matched,1,1,Partial Match
736,JP/232401083,1083,Partial Matched,1,1,Partial Match
737,JP/232401084,1084,Partial Matched,1,1,Partial Match
738,JP/222301084,1084,Partial Matched,1,1,Partial Match
739,JP/232401085,1085,Partial Matched,1,1,Partial Match
740,JP/222301085,1085,Partial Matched,1,1,Partial Match
741,JP/232401087,1087,Partial Matched,1,1,Partial Match
742,JP/222301093,1093,Partial Matched,1,1,Partial Match
743,JP/222301094,1094,Partial Matched,1,1,Partial Match
744,JP/222301095,1095,Partial Matched,1,1,Partial Match
745,1097,1097,Exact Matched,2,2,Exact Match
746,JP/232401099,1099,Partial Matched,1,1,Partial Match
747,JP/232401100,1100,Partial Matched,1,1,Partial Match
748,JP/222301102,1102,Partial Matched,1,1,Partial Match
749,JP/222301103,1103,Partial Matched,1,1,Partial Match
750,JP/222301106,1106,Partial Matched,1,1,Partial Match
751,JP/232401107,1107,Partial Matched,1,1,Partial Match
752,JP/232401108,1108,Partial Matched,1,1,Partial Match
753,JP/232401109,1109,Partial Matched,1,1,Partial Match
754,JP/222301112,1112,Partial Matched,1,1,Partial Match
755,JP/232401113,1113,Partial Matched,1,1,Partial Match
756,1117/23-24,1117,Partial Matched,1,1,Partial Match
757,1122,1122,Exact Matched,2,2,Exact Match
758,1126/23-24,1126,Partial Matched,1,1,Partial Match
759,1127/23-24,1127,Partial Matched,1,1,Partial Match
760,1128/23-24,1128,Partial Matched,1,1,Partial Match
761,1129/23-24,1129,Partial Matched,1,1,Partial Match
762,JP/222301130,1130,Partial Matched,1,1,Partial Match
763,JP/222301131,1131,Partial Matched,1,1,Partial Match
764,1132,1132,Exact Matched,2,2,Exact Match
765,JP/232401140,1140,Partial Matched,1,1,Partial Match
766,JP/232401142,1141,Partial Matched,1,1,Partial Match
767,JP/232401141,1141,Partial Matched,1,1,Partial Match
768,JP/222301143,1143,Partial Matched,1,1,Partial Match
769,JP/222301144,1144,Partial Matched,1,1,Partial Match
770,JP/222301145,1145,Partial Matched,1,1,Partial Match
771,JP/222301146,1146,Partial Matched,1,1,Partial Match
772,JP/232401147,1147,Partial Matched,1,1,Partial Match
773,JP/222301147,1147,Partial Matched,1,1,Partial Match
774,JP/222301148,1148,Partial Matched,1,1,Partial Match
775,JP/222301149,1149,Partial Matched,1,1,Partial Match
776,JP/222301150,1150,Partial Matched,1,1,Partial Match
777,JP/222301152,1152,Partial Matched,1,1,Partial Match
778,JP/232401153,1153,Partial Matched,1,1,Partial Match
779,JP/222301154,1154,Partial Matched,1,1,Partial Match
780,JP/232401154,1154,Partial Matched,1,1,Partial Match
781,JP/222301155,1155,Partial Matched,1,1,Partial Match
782,JP/222301156,1156,Partial Matched,1,1,Partial Match
783,JP/232401166,1166,Partial Matched,1,1,Partial Match
784,JP/222301170,1170,Partial Matched,1,1,Partial Match
785,JP/232401171,1171,Partial Matched,1,1,Partial Match
786,JP/232401172,1172,Partial Matched,1,1,Partial Match
787,JP/232401173,1173,Partial Matched,1,1,Partial Match
788,JP/232401175,1175,Partial Matched,1,1,Partial Match
789,JP/232401177,1177,Partial Matched,1,1,Partial Match
790,JP/222301180,1180,Partial Matched,1,1,Partial Match
791,1181/23-24,1181,Partial Matched,1,1,Partial Match
792,JP/222301181,1181,Partial Matched,1,1,Partial Match
793,1182/23-24,1182,Partial Matched,1,1,Partial Match
794,1185,1185,Exact Matched,2,2,Exact Match
795,1189,1189,Exact Matched,2,2,Exact Match
796,JP/232401191,1191,Partial Matched,1,1,Partial Match
797,JP/222301191,1191,Partial Matched,1,1,Partial Match
798,JP/232401192,1192,Partial Matched,1,1,Partial Match
799,JP/232401194,1194,Partial Matched,1,1,Partial Match
800,JP/232401195,1195,Partial Matched,1,1,Partial Match
801,JP/232401196,1196,Partial Matched,1,1,Partial Match
802,1197,1197,Exact Matched,2,2,Exact Match
803,JP/222301198,1198,Partial Matched,1,1,Partial Match
804,JP/222301203,1203,Partial Matched,1,1,Partial Match
805,JP/222301204,1204,Partial Matched,1,1,Partial Match
806,JP/222301205,1205,Partial Matched,1,1,Partial Match
807,JP/232401206,1206,Partial Matched,1,1,Partial Match
808,JP/222301206,1206,Partial Matched,1,1,Partial Match
809,JP/232401208,1207,Partial Matched,1,1,Partial Match
810,JP/232401207,1207,Partial Matched,1,1,Partial Match
811,JP/222301207,1207,Partial Matched,1,1,Partial Match
812,JP/232401209,1209,Partial Matched,1,1,Partial Match
813,JP/222301216,1216,Partial Matched,1,1,Partial Match
814,JP/232401216,1216,Partial Matched,1,1,Partial Match
815,JP/232401217,1217,Partial Matched,1,1,Partial Match
816,JP/232401218,1218,Partial Matched,1,1,Partial Match
817,JP/232401219,1219,Partial Matched,1,1,Partial Match
818,JP/232401220,1220,Partial Matched,1,1,Partial Match
819,JP/222301224,1224,Partial Matched,1,1,Partial Match
820,JP/222301225,1225,Partial Matched,1,1,Partial Match
821,JP/222301226,1226,Partial Matched,1,1,Partial Match
822,1230,1230,Exact Matched,2,2,Exact Match
823,1234,1234,Exact Matched,2,2,Exact Match
824,JP/232401235,1235,Partial Matched,1,1,Partial Match
825,JP/222301236,1236,Partial Matched,1,1,Partial Match
826,JP/222301237,1237,Partial Matched,1,1,Partial Match
827,JP/222301238,1238,Partial Matched,1,1,Partial Match
828,JP/232401239,1239,Partial Matched,1,1,Partial Match
829,JP/232401240,1240,Partial Matched,1,1,Partial Match
830,JP/232401241,1241,Partial Matched,1,1,Partial Match
831,JP/232401242,1242,Partial Matched,1,1,Partial Match
832,JP/222301242,1242,Partial Matched,1,1,Partial Match
833,JP/222301244,1244,Partial Matched,1,1,Partial Match
834,JP/222301248,1248,Partial Matched,1,1,Partial Match
835,JP/232401249,1249,Partial Matched,1,1,Partial Match
